	Kingdom	Phylum	Class	Order	Family	Genus	Species	Score
4baf887576f8c555a86ad8e2dd00c032	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.7701862461
7a527788dbc0d22a41fea851ecaea396	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.7707607354
76a294859020535c623cee7d96a3d5d8	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.779302477
435658ad492559cb8364e7ede708b4cf	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.7827682731
ad56d109364eefac5b8c82f058d5be6e	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.7890123303
963459f7db3e0d96f006a6ee8d096b60	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.83832354
a90f335a22ba9f1db848f1c5c3208b9f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.8933903769
314407d9c0b23cccb0ed61f8cd7dcf48	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.9255253975
3caf3cc0b7ec3c6126384826da05490c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.9338440305
83eba60d33067dda24d21369077cb6d8	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.9395206459
1f57cdc1f96526a95c3709796baa3143	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mashuensis	0.9966520362
dada32d29af2794a2eff834e82caae37	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	mirabilis	0.8685457866
86cbdcf5fa18c20261b65fc38bce694c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7014695486
be0a4d3eb1f51e7b5327c04a5de0cc0f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7041182688
38b6f0099521da150d2107fffe5817c6	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7049244619
4a053e06f63a8ee19b48246c8b7f8b00	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.708950778
8d804df6f981d2f2619b15a5770f5925	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7108141799
55b4645127d6456c9bdde854830bdce1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7137876399
c268b70b7410f488d0fe3b4f3fbfd883	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7138512836
4194777dda70041e6bae9c3cfc8f8dd7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7139918796
6bdeebf2a065d953e4910e4879ab3c63	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7166771571
eddf40f33325a211bf8e2ff6c0cdd2b9	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7172968442
69afa260e67baa1267d1b5729102d309	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7181291752
c97d3acc8874ccdd198833dc9a0524e9	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7187596644
11b32c5867c9460997bfb98d7336101d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7191224469
b95bf93c1f7beb875542fd9b664caca0	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7227173705
c1cd68dfd9b810683772e8ef28a7fe32	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.730109233
1b834753974529f2a8004dbc9ceb6a78	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7321121565
76208f77c93f0d9234475c3e1cf6296c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7340880719
b03767fb1d2497870cfda549f666964f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7341581111
f53a80ff173ff3684c0e1f1baa7e56e8	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.734601919
e765c01c783c226926b924f7690baa81	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7348194712
c809713e52320ffba4424b1de26d7e2a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7395240491
cd1d0f36cd4d02cd04d04908c9d8c886	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7402908836
1464bd7e1053b8f6b94ec5246fb12f89	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7428705792
5d2312f207b903dda304420ec9949590	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7437001934
e5fac79832c804af3ccd04a2e673b0d6	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.746355602
f0d693314d6425e7adb975b177cd7794	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7466451969
6b4ad339dfa12d7d44a91506262949ee	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7481962118
97c2f3ffe486b522c734a5efc8e84344	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7511807964
864bdc9390ba25859f70f1e6c63a68c4	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7514362245
a038870f1dbbe50d96c93362c6557b15	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7552142976
0ec67d53703c13058122eb19665a83fb	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7552672529
c32db6a51c50ba4a6f2af1d79ddac009	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7577562073
2fcd05aa5cfdf19837a1314b2b3b675e	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7600414778
6758b71277c3c53e536d4b16f2108055	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7608729482
8773132aeda6a26e99a641ba230ca0ac	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7620075106
07c993feb44b1efb1951f1d23806e196	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7651642167
39f3519b389e6fb9ec4e1b04b9250d39	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7686397689
07d201d3a69be10faa4a24c2f254d028	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7704057993
4cbf0622f83af82fdd338bc808440f51	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7724592086
ce81e90267389a63c09be55eed6cadb6	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7726291186
4072e4b26edbc6d0c053b8b35d563881	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7734468142
707515bc08fc0bc4f7d3684091b8bba1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7789651439
122f1cd4b84715111d8004edd9c919b1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.779242156
c7ddfecd0255c81d073a4b36b7e99dbf	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7809849388
f275192a829531688da552f51fec6d98	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7828106742
26cfda376871c92228620ac9ca19238a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7834406635
fc66bb455858959a79dc36408f968edd	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7850027466
8df6faf4df329ac9f07692745b89a6aa	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7850130326
14c43bf4898879b6c889fb5e7d5681e4	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7861659762
c9cefd7ae2323ee08251bbdfaa985d6e	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7867794125
98a8ac0f39dccf80d039a4c8fda107cd	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7872032123
129ad428d14365cdb4544bbaebe633f3	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7892782463
4fc02bfeff5b7bbc0c3d0b630ad45f2c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7926597138
f94328a2daf6a3fcb1f0658205c4c94e	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7927477497
57e9db05265644ff6aa854e7365a492c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7927551862
def9825041a7157f6409ae19d0eb42e5	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7930432327
203af07dc475ada10163efff8b445182	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7941388833
b7daf429a0900a2bc5bd21cb4193a1cf	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7954670445
b068ac358beb1db28e6fd97cf9c50d84	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7957579811
b79581875e462e2c8538eae87060e158	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7972472457
09e59b3cb381d55a36439f65a224a414	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.7973380469
c5145464736b88fca73da37572584d73	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8001578103
8b9a4e9ff740384b753a9cb21491f4d3	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8020757808
42742c4ab7af8ff12fd2cac4e1a4f731	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8022805387
772fc1a385b331a67fa6b2b7ed9892f7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8034380105
88bdff67d72c5945d2fc2d8a232339d0	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.806204569
e791142705c210a8d5657260ec171649	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.809982042
8639761626c9faebed6710bf21bbec01	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8123749503
7026bde63b88152d5cda496acef58351	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8126953968
83636ca99242b06d4ad1cf463d235a0d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8159677191
ca12311ebef6f84805f9cc5a61636ea1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8162835359
db7c7fc341b1c8e5e0ef2bc3df9c857f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8183898998
9524a8b334292f126e7dde81f4a77822	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Streptomycetaceae	Streptomyces	ND	0.8184561988
